label,review
1,[鼓掌]谢谢蔚县三人组的精彩分享@野人老J //@走长城画古建的小虎:为野书记鼓掌！[鼓掌]
0,举手投足，挥手之间 //@王星WX://@来去之间:[衰] //@洪晃ilook:[哈哈][哈哈][哈哈]
0,终于摸到毕业论文的纸质稿了。。[泪][泪]不容易啊，拜托明天吴某人给签字吧～～
1,4对鸡翅，一个汉堡，一袋薯条，一杯可乐，极强的满足感，睡去[鼓掌]
0,凉粉丢人啦....[衰][衰][衰]@好吃的张蛮子 ：赶紧解决凉粉问题题题题题题题[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]
1,礼物收到了呀！好有民族特色的钱包[抱抱][抱抱]感谢@偶系小娜-? [爱你][爱你]
0,塑料体格，短棉衣户外风口站了一会儿就在流鼻涕～怎么可好[泪][泪][生病][生病][生病]
0,又一年要过去了，小时候每到这个时候，就全班一起装扮教室，各种拉花儿彩灯挂起来，黑板上各种鞭炮齐鸣，花团锦簇的粉笔画，各种节目，零食和礼物的准备，那时觉得过新年真好啊。现在也觉得好，只是总要伴随着感叹时间的飞快流逝。很多事儿还没来得及做，一年就又翻篇儿了[泪]
0,[泪]//@milkis珊珊:
0,刚吃了一个馒头加酱豆腐，味道还是那么销魂，[可爱]不过这点吃有点儿。。。啊，我还失眠失眠[泪]
1,说明我们是多么的有默契呀[偷笑] //@蒋laier:然后我碰到@-小K妈- 和@mendy静静 一家，她们说上来又碰到@maggieluyang 一家[哈哈]，这时间小的
0,强力扩散！[怒] //@作家-天佑:强力扩散，抓住这个人渣！
0,"回复@87年柿子:这是他的工作，你觉得要费用吗？我问他：“要是我结婚找他拍，能打折不？”“市场价，但是可以帮你拍好看点并多拍点.""[泪] //@87年柿子:回复@厦门徒步客:需要费用吗？过着时间需要"
1,@三柒她 ！！起来吃早餐！！[爱你]@SheArer_s @ScheCter_d @A萌小?A
0,一身的疙皮鸡瘩～～～[泪] 音乐真美好，孩子们真牛X！@王啸坤
1,那将是怎样美好的生活啊！北京的朋友们，到咖啡馆过冬吧。[嘻嘻]用一杯咖啡的温暖，驱散这寒冬。//@卡瓦小镇镇长:寒冷的冬日，如果能在温暖的咖啡馆里喝上一杯上好的蓝山咖啡[咖啡]，与三五知己神聊一番，其不惬意。@蓝山咖啡第一人 @向往阳光围脖
1,回复@不靠谱产品Yin:早餐？不如来一个四蛋全加的至尊豪华版煎饼！//@不靠谱产品Yin:老板最最最豪华的早餐煎饼搭配是什么~周六要带闺蜜君去次~//@黄太吉传统美食:女生要叫上闺蜜，要求切开，一人一半，闺密版[嘻嘻][嘻嘻]感谢光临！
0,呵呵，是吗，没有尝试总觉得美好。 //@谢黄堡:我养过，实在受不了了，送人了。我保证，养上你就疯了[晕]  //@新青年小美佳:我喜欢古牧
1,[威武][威武]//@薇恩产后护理中心:淘宝链接：http://t.cn/8F0cKc5   有兴趣的妈咪可以带小朋友来体验哦，在这边入住的宝宝每天都有机会泡澡呢！ //@沃阁的绅和:[威武][威武][爱你][爱你]
1,//@北京老五四季涮肉:感谢您光临老五家，祝您在新的一年里一帆风顺事事如意哦~[爱你]
0,//@宁财神:[泪]
0,什么情况！？[怒]
0,深有感触！！！[哈哈]知道这点之后，得赶紧调整步子！大清早打了鸡血！刚二号线不载客！靠！[伤心]
1,回复@幸福小女人zs:谢谢亲的夸奖，以后常来哦！[嘻嘻] //@幸福小女人zs: @都太海鲜自助 正在品尝你们的美食，雪蟹真是太美味了，大爱[鼓掌][鼓掌][鼓掌] //@都太海鲜自助:欢迎亲来品尝哦~~~~ //@幸福的姗姗1984: 没尝过！有机会一定亲自品尝
1,你们几个意思啊？[思考]//@丁丁-北京:回复@米爱国:你俩这是干嘛呢？？[嘻嘻]有啥不可告人的秘密吧？@月落寒霄 @整合营销传播推动者 @爱运动的道长 你们觉得捏？
0,[嘻嘻] //@Lomography中国:不要放弃治疗啊！[抓狂]
1,这是一张比较老的照片。应该是骆老（玉笙）先生吧 //@紫气东来东来:[嘻嘻] //@每日相声: 应该给骆巍巍姐看看
0,[怒] //@赵福军:转发微博
1,#超级纲丝现场认爹#男嘉宾：“我是个魔方吊丝，其他的小花样儿都玩腻了，就开始用魔方拼图案，一开始就是拼一些喜羊羊、灰太狼、齐天大圣美猴王什么的。”郭：“那你什么时候又想到用这3151个魔方拼爹的呢？”[笑哈哈]孟：“不许占人便宜！”[偷乐]男嘉宾：“爹！”[哈哈]你们这是闹哪样哪！[巨汗]
0,目标导向肯定没啥错的嘛[晕]
1,我真是后悔以前写协作单没这么写啊 //@阿双的野望:继上次的呵呵之后又一神作[哈哈][哈哈][哈哈][哈哈]//@丹简单单:哈哈哈哈哈 //@无感官:哈哈哈哈~下次我也这么写~真实写照啊~！
0,好想有这样一次偶遇[晕] //@微博小百科:这就是音乐，洗涤了我们的心灵！
1,过年了，亲们快领红包，看看谁能开车回家[酷][酷]拿个苹果也不错麻[哈哈][哈哈]
0,饿死了，地铁，敢不敢快一点？[衰][威武]
0,好运快来[偷笑][偷笑][抓狂][抓狂][抓狂][嘻嘻][嘻嘻][哈哈][哈哈][花心][花心][鼓掌][鼓掌][鼓掌]
1,芝士蛋糕。一天好心情。[哈哈][威武]
1,重温哈利波特[哈哈][心][鲜花]
1,名博们将在江西度过今年的圣诞节哦。#美丽庐山冬韵行#走起！[抱抱][圣诞树] 来自话题#美丽庐山冬韵行# http://t.cn/8kpDG5v
1,看到了吧？不要追求所谓的粉了，质量还是第一位的！即使你有了百十万的粉，如果全是僵尸粉，[衰] //@任志强：害人害己 //@快乐的姜:[哈哈] 号称百万粉的要小心出现GMM事件// @许小年 ：比五毛还便宜？这个工作不好。
1,那个敢打你哦，你一来就上口//@肥天小飞猪:你不晓得几恨哦，还吵不赢我。都要打人了[哈哈] //@?翔的落?: @肥天小飞猪
0,一天没抹唇膏哪个难受[抓狂]早就依赖这个东西了。不知道自己吃进去多少化学元素
1,回复@短毛绅士:[爱你] //@短毛绅士: @张丽华larissa
1,有的时候我还是蛮坚持的[爱你]早～
0,//@编剧却却: 在这个在救死扶伤的医院里张扬暴力的非常时期，支持以暴制暴！打不死再送牢房！[怒] //@菁瓜: 【宣扬暴力】医院可以组织自卫队，以后碰见这样的往死里打。//@不能发芽的种子: 希望可以好转 这场无妄之灾来得太可怕了
1,小熊猫很会卖萌的~是熊猫我都爱！//@lili_1128：嗨~！[抱抱]
0,传说滴正宗铁板烧[哈哈]//@Candy_钱小钰: [衰] //@山东鼎好餐饮集团:[哈哈]这才是真正的铁板烧嘛~~//@我是杰子李: 童叟无欺！绝对铁板烧 @山东卫视术庆 @班卓音乐酒吧 @索朗多丹 //@在济南说济南: 【济南?雷人铁板烧】[闪电][流星]//@济南朱建华: @在济南说济南 @济南丁阳 @话说济南 @山东鼎好餐饮集团
1,什么叫做睡美了[哈哈]
1,发动你的姐妹们 //@深圳周保君:好好想想哈[嘻嘻]
0,拖出去再阉[怒] //@中国骑友网:下次拍正面，曝光，人肉！
0,晚上有个半商务的晚餐，估计又要吃不饱了[泪]
0,会的语言越多，每次说话的时候脑子就会打架，几种语言冲来撞去，最后开口说出一句四不像来，还得配合手势，悲催[泪]
0,公安部门警力不足，编制少，请理解。 //@张龙飞FiFi: //@贾鹏雷: //@燕赵剑客: “全国公民身份证号码查询服务中心”系负责运营全国公民的身份信息系统，为社会各界提供全国公民身份信息服务。――如图所示，淘宝诸多网店竟得以公然售卖公民身份证信息核查服务~[衰]
0,我好想放长假。。。[泪]@jun妮 @方小呗 @Valentine-Tian
0,这我就不理解了，安徽 浙江 福建 湖南 都检测到核辐射了，为嘛江西和湖北木有？？！！没地理概念的可以忽略[衰]
1,为下午的考察做功课。今次考察不同以往啊！[嘻嘻]
0,可怜的骆驼，可恶的主人！//@勤劳君儿: 可怕的灾难一样的长假快些结束吧！消失吧！//@小糊涂诸:人太可怕[泪][泪][泪] //@兔子奶奶熊的娘长颈鹿的爱:[泪][泪][泪] //@李少红:苍天呐！[泪]
1,"锦府盐帮，来了好几次，个人觉得菜品的味道还是不错的，环境挺好的，尤其是楼上的小隔间，天气暖和的时候外面的小花园不错,每次来这里我都想到那家小馆，不知道为什么，推荐喜欢盐帮菜的亲们来吧。[嘻嘻][嘻嘻][呵呵][呵呵]"
1,[哈哈] //@我们读书吧: 《生活大爆炸》众主演与观众玩快闪
1,看#东方卫视笑傲江湖#我哭啦！但是是被节目笑哭[哈哈][泪][哈哈][泪][哈哈][泪][哈哈][泪]
0,[泪]看来要求助于健胃消食片了//@肥猫XXXL版: 就是就是，我都缴械了，你还要杀害俘虏~[偷笑]//@笑点低小姐Becky: 回复@肥猫XXXL版:怎么办，到现在胃里还翻腾精神百倍睡不着，我以后再也不跟你们比谁更能吃了。。。 //@肥猫XXXL版:回复@笑点低小姐Becky:[挖鼻屎]只是我太善良，不忍心看到它坏了而已~
1,新鲜的草莓，充满诱惑[哈哈]
0,不算！算故意杀人！[怒]//@董藩: 算过失杀人不？//@莫春焱麟: 法律没有错，需改进服务
0,米兔[抓狂]
1,这真是梦中的小屋阿[亲亲][亲亲]
1,//@烟台野猫:[嘻嘻]
1,三个罚站的，两个因为睡觉，一个因为不睡觉。[哈哈]（转）
0,...//@吾心空贝者: //@围脖无香十世: //@祝党92高寿: //@突然神经了: [怒][怒][怒]//@良心抉择:// @愈加无奈的鱼 : 有恋尸癖[吐]// @刘四新弟弟刘迎新 : // @疯-?-话 : // @拈花时评7 : 转发微博
1,是在是太美了，今天第三次养眼，谢谢。替候鸟们有这么温馨的栖息地感到欣慰！[赞][鼓掌][鼓掌]@聚九江 @九江旅游杜少华 @晓宇--li @庐山吴健
0,[?] 西姐!!! //@邱西-xq:回复@蔡蔡只是路人乙:又没大没小的了！[怒骂] //@蔡蔡只是路人乙:西大妹子！[?] //@邱西-xq：你记住你说的? 你要当和尚的！！！别被我发现你偷偷结婚![哼] //@邱西-xq:你记住你说的?  你要当和尚的！！！别被我发现你偷偷结婚![哼]
0,换季就是拼命口腔溃疡的节奏，好疼[泪]
0,回复@何颖假日一百天:我也没看出来，可是裤子告诉我答案了[抓狂]贴冬膘那绝对是无情的且均匀的[鄙视]总结出：冬天少穿有弹力的打底裤！也尽量穿没弹的牛仔裤，要不春夏徒伤悲呀！ //@何颖假日一百天:没看出来呀
0,//@冷笑话精选: 这个确实很苦逼！[泪]
0,我又中奖了、怎么这么开心[晕][嘻嘻][嘻嘻][嘻嘻][给力][偷笑]
1,我在潮汕沙锅粥，准备开饭。。。[嘻嘻]@姚佳sky @kitty是摩羯女oO
0,[哈哈][哈哈][哈哈]圆圆还真没涂这么艳丽的甲油[抓狂]！圆圆一集出场是涂的香艳大红嘴高举大金戒指！才女@编剧谭昙 一定是一边想着我傻笑的样子一边用文字埋汰我滴[哈哈]，还故意说特适合我[抓狂]不过，二圆圆往后几集看就越来越时尚啦！据说收视飘红啦！[鼓掌][鼓掌]感谢大家支持！
1,[害羞]我真真儿的饿了//@去哪吃: [鼓掌]午饭时间，赶紧吧>>>朝阳区大屯北路慧忠里304号楼1楼[可爱]
0,回复 @百度百科:长这么大，没见过这么恐怖的... //@百度百科:是雾霾。。都是污染[泪]
1,最爱湘菜啦  帮转[嘻嘻][嘻嘻][爱你][爱你]
1,老木是去西安取经了吗？//@木村KIMO: 我们都相信爱情了[哈哈]
0,那么好的景色，因雨被困民宿。队伍决定多留一日。你们说能在这小馆子里做什么哩[悲伤][委屈][睡觉][懒得理你][浮云][浮云][浮云] 我在:http://t.cn/zlw6tLc
0,为什么我问人约稿时，没人跟我说“太感动了”呢？//@辜妤洁: 回复@我的古典-你学不会:太感人了[泪] //@我的古典-你学不会:辜妤洁，我希望你能一直写下去，我会是你永远的读者。我也希望自己有一天能像你一样以幸福的姿态写下我的文字。
1,中厚之人，中间很厚 //@醉街摄影师:严重感谢HUGO同志发挥共产主义伟大滴雷锋精神帮俺千山万水带肥广州！[鼓掌] [鼓掌]
0,完结版：照月亮照得那么像路灯的感慨[阴险]//@夜千night: 照月亮灯照得那么感慨[汗]//@秋天暗示: Its moon，not lamp[衰] //@夜千night:照路灯照得那么感慨[汗]
0,在病魔和灾难面前，[泪]生命真的太无力了！ //@Wpureice://@旅伴箩箩-罗军: 没忍心看完[泪] //@郑小彬:[泪][泪][泪]看完后我轻轻的亲了亲熟睡中的女儿。//@笑笑江湖2011:哭得稀里哗啦的~~~[可怜]
0,#欧洲自由行#拍完阿姆斯特丹运河夜景，已是饥肠辘辘，在中央车站附近淘了家中餐馆，主要两个原因：一是想吃中国菜，二是菜单有中文，点菜没障碍[偷笑]，点了一荤，一素，一啤酒，不过，预算有点超标，一共花了27欧[泪] 我在:http://t.cn/z8woQ91
1,//@菁制美食:蜂蜜水和酸奶，一个都不能少！[嘻嘻]
1,请问官微：枫泾的这么多拉丝，是养殖的吗？ @枫泾古镇官微 //@枫泾古镇官微:咱枫泾的特产吃着还满意吧？[嘻嘻]
1,来份招牌卤煮，配碗白米饭！笑喷了[哈哈]//@茶人冯建华: 吃卤煮火烧配米饭？我又长学问了！有?，看来还真是：“三天不学习，赶不上刘少奇呀！”@?痴高文麒 @牛福智 @红小豆馆主 @胡吃吴有理 @阿申宝 @食全食美老倪 @鼓书艺人 @京城豆腐白 @京跤一人 都快来长长学问吧！[哈哈]
0,说什么活跃思维开发智力，随便翻翻脑细胞已经死了大半了[抓狂]
0,谢谢，我希望您以后还是?????????????????有事儿烧纸吧[泪]
0,[泪] //@八卦_我实在是太CJ了:你听说过安利吗？//@肉食系小猴子: 魅力少妇因富豪丈夫意外失去生育功能，现特招品貌端正的健康男子求精，受孕成功重奖20万//@耽美小王子: 一人当兵全家光荣//@茶水部主管: 中国山东找蓝翔 //@这就是长春: 长春技校是你的首选
1,当我讨厌一个人的时候，如果这个人突然说喜欢我，那我就一点也不讨厌对方了。就是这么有原则，无法讨厌一个有眼光的人。[哈哈]
1,回复@伊雪艳:从明天开始一直到2月4日活动都是所有寿司买二赠一，招牌鹅肝寿司买一赠一！够给力吧。 //@伊雪艳:啊，才看见，最爱海胆啦！！今天已经吃过了，，，明天起有什么活动？ //@东井法国生蚝吧-日本料理:看来您还比较喜欢吧？[哈哈][哈哈]
0,【北京路况昨日严重拥堵 部分路段似停车场[抓狂]】@头条新闻：昨日北京路况为严重拥堵，部分路段几乎成停车场。按照拥堵指数分类，指数10就是停车场。其中二环内、东城、西城均为9.8，二环至三环路拥堵指数9.7，三环至四环、朝阳区、海淀区、丰台区拥堵指数均在9.0以上，只有石景山区为畅通路段。
1,//@电视剧爱情回来了: #爱情回来了#贴吧也是相当热闹[嘻嘻] 感谢大家的热情支持！一起来加入吧！http://t.cn/8FH2hlq
0,此时此刻[抓狂]
1,回复@慢卷袖:欢迎[鼓掌] //@慢卷袖:周一我下楼蹭吃[哈哈] //@陈雨星-精品购物指南:回复@小米表姐:材料费我可以出[鼓掌][嘻嘻] //@小米表姐:交我了！[馋嘴] //@陈雨星-精品购物指南:回复@北京华彬费尔蒙酒店:这个。。。还是@小米表姐 手艺靠谱，做好周一带来给大家尝尝，欢迎不[偷笑]@精品乐活志 @郭大
1,"为老人家祈福[心]!除了治疗以外,还需要给老人家补充蛋白质和钙片,多晒太阳,帮助身体吸收营养。掌握活动量,不可不运动也不可运动过量[呵呵][爱你]。"
0,回复@小妞妈咪:喝多了今天[汗] //@小妞妈咪:乃又开吃啦[花心]为啥侬次的地方都是我爱次的呀[抓狂]看的我口水狂喷[偷笑]
0,这是选美还是选怪[汗] //@李煜:看来标准改变了?准备整容? //@刘春:[泪] //@王小柯:[泪] //@宁财神:[泪]
0,//@思言沈:[浮云] //@微博搞笑排行榜:有时候选择与某人保持距离，是因为你清楚的知道，他不属于你。[失望]
0,非常反感和讨厌踢皮球的行为！[怒]
1,//@好鸟八哥:因为像，所以不是。[嘻嘻]//@酿字坊:生命就像一种回音。
0,我了个去[抓狂]
0,饭后本想喝杯牛奶，不想却来了一位不速之客。[泪]
1,归家路途漫无边，心情好似滚油煎。拿起手机连上线，听我直播说海鲜。欢迎收听吃喝玩乐＜双节如何搓海鲜＞[哈哈]恭祝朋友们双节快乐！[呵呵] 我在:http://t.cn/zlqjI4M
1,回复@还活在世上的耿妈:[嘻嘻] //@还活在世上的耿妈:[话筒]空降北邮，大曾的爱情魔法！精彩不容错过！
1,能为@大班家政 培训是我的福气[鼓掌][鼓掌] //@孔张瑜:周日难得休息一天，还回公司参加培训的阿姨都是好阿姨！~~
1,单反单反啊。。[太开心][鼓掌]
1,回复@蕾蕾Ira:别有味道[鼓掌] //@蕾蕾Ira: @阿绛85 师傅，你最爱的小夜曲
1,#中国好声音电影版#可以确定的是@伊一 姑娘不管到哪里都是实力加偶像派~[嘻嘻]//@浙江卫视中国蓝: @伊一 饰演某励志学员，是她是她还是她……[思考]
1,哈哈。马上就能回家了！只要是能回家，心里就是高兴[哈哈][哈哈][哈哈]//@我也想当朱小姝的男朋友:我是没办法过阴历啦，因为我是闰月生，所以按阴历的话我2031年才一岁哩~太小了怕被人欺乎[偷笑]远在他乡的你，生日快乐啦~过完生日就能回家了捏~开心不[哈哈]
0,北京...太远了[泪]// 北京...?すぎる[泪] //@山田凉介快Come-On-A-My-House-:！  //@小小尘埃君:买不起Orz
0,不一定，可能是老年痴呆症，如今社会这种遗弃已经极少了，还有车，一报案准抓。 //@yiren1221025:良心都被狗吃了~~  //@一句心情签名: 太过分了！[怒]
0,[衰] 明早见！加油~//@林碧珊小姐: 这个点还在公司加班的人伤不起……[泪]明天8:00开工。大家加油啦，我买早餐！[嘻嘻]@叮???糖糖TT @造型师萧峻 @幽幽的seven @唐嫣
0,数十个地方站老总不容易！[泪]@西西 @邓凯 @lee喵猫 @石破天001 @白开水77 @萍水相逢 @阿甘 @有一天老去 @刘韶清 @龙江燕子 @天使部落 @想想0927 @魏方溱 @宛建伟 @刚小王正在播报
0,"#行摄的灵魂#早9.30坐巴士去Aqaba, 巴士不错是丰田克斯特，问司机：是十点开？答：可能，车满就开。[抓狂]还好，在约旦，我穷的只剩下时间了，爱啥时候开车就啥时候开，不就两小时车程吗？天黑前到达就行…#重返战地#中东之旅约旦Petra  我在:http://t.cn/8sv10KO"
1,天蝎[爱你]  //@冯杏:我能少领 几个奖杯吗？！//@王兵的围脖:古人云孔子曰毛主席说：男女有别 //@何必管我会是谁: @王兵的围脖  同是天蝎，咱俩怎么有这么大区别呐？ // @姜玖赤 :灵感与头脑的结合使天蝎看人看事无一不准！！!
0,"敬业,但不知是真是假?你信吗？反正我信也不信!！！生命第一,新闻似乎不应该超过生命吧！[抓狂] //@老照片收藏家w:敬业。 //@勤劳的漫画书： //@公民徐凡:[吃惊] 没必要这么干吧"
0,"IOS目前是火,但如果火到一家独大,对我们并不见得是好事;Android虽然目前没有IOS的强大,但只要坚持下去,没有不可能的事!所谓三十年河东,三十年河西也![抓狂]"
0,网络营销策划，吊师@杜子建 [抓狂][抓狂]
1,#旅游中国会#第十五期 立德空间 技术总监 李三立 李总 正在分享。听听看什么是智慧旅游。[爱你]
0,日本出差中 忘带相机充电器 相机没电中～唉 一声叹息啊[衰]奈良在下雨 心情也沮丧了[委屈]现在出发去买好吃的～我爱得草莓 耶[花心]
1,看来美个发，也得挑对地挑对时间，连酵素都出现了！看来可以全方位秀一把了！[哈哈][威武] 我在:http://t.cn/8FqoaIu
1,想起我们家的小Cary了，小古牧就是调皮，上蹿下跳的[哈哈]//@焦糖主义: 这名字起的，古牧很可爱啊
0,[衰]//@陈灵伟: [衰] //@杨小娱:评论也很好看 //@蔡尹珊珊:转发微博
0,今天必须要去买宝宝金水，痒死啦。。。[泪]
1,"//@玉蕊檀馨: @钟球球一颗恒心向太阳: //@来世投胎做黑花: 哇哇哇，，，[花心][花心][花心]//@?荷?:洛: 阵亡,求血袋哇夏了夏天: //@W良家族-渝哇哇: //@菜菜籽祈福哇平安: 这是啥时候的呀@友的美丽人生狠想看钟版天龙八部:心跳漏拍[爱你] //@xlbs_7:#钟汉良# 嗷嗷嗷嗷嗷！"
0,龙年温暖送惊喜行动正在进行中@黄渤 吃苦哥高烧坚持奋战现场[泪][鼓掌]委托小闪代劳一起给奋战的战友们选新年礼物！老妈精心清点，绝对一个都不能少[偷笑]@电视剧火线三兄弟 辛苦啦！
1,让他喝酒！[太开心]//@中俊崔春婷: @热点红姨 [偷笑] //@绿之源王应鹏:酒[馋嘴][干杯]
1,胡萝卜果然是一个神奇的物种[嘻嘻]
1,?杰太利害，我??的?候一直在後台看他的表演，唱的跳的??自如，台後的?位又那?恩?，?就是?![哈哈][哈哈][哈哈]
1,所以我们的话剧又叫李宗熹的名单就对了//@Richie琪:矮由我去。。。我以后的宣传照都归你了！！[太开心] // @我是神的猪 :哈哈~导演跟你们说啥了？还不赶紧睡觉去！//  @TOPFM达令  :   @DJ孙小钱   朦胧一些还是很帅的，稍微衬得上我们琪琪了。。另，你左手在作甚
0,"天哪我也是[泪] //@刘小福:看见okonomiyaki我就走不动路了。。。[花心] // @公爵的暗夜城堡 : [爱你]// @洛杉矶吃货小分队 : 地址应该是2383 Lomita Blvd，Ste 102，Lomita, CA 90717。Okonomiyaki，御好烧又称什锦烧是日本一种小吃。okonomi意思是随你喜好，yaki是烧（比如takoyahi,su"
0,希望隧道今天一直堵车，直到咪咪安全走出隧道[泪][泪][泪]
1,好桃子//@核桃姑娘-小程程: [给力]//@川府快餐: 哇噻[鼓掌] //@核桃姑娘-小程程:[疑问]像吗[哈哈]//@看世界蒲公英: 好像我家乡的情景
1,美杜莎的基地啊[哈哈]//@Alex_火炎焱?: 转发微博
0,赶超生化武器啊？[衰]//@我想说真话-:我去。。。真恐怖[汗]
1,#早安新元素#后悔买iphone了。今天坐车一排五个都是iphone，还好我买的滑盖的，比他们特别一点[亲亲]
0,靠，这又出新招了，祸害人的东西们怎么就络绎不绝呢？？//@微群小助手: 成都的妹纸们出门要小心了，大街上有变态专门往女生头上泼502强力胶！太恶劣了！！！[怒]
0,老年的结局？[怒] //@李玩:嗯，你们不要连累党和政府。 //@孙雪东:不连累家人，可能是大数中国百姓唯一的合理选择。[?] //@亮冰娜预言: [泪] //@梁春华Gordon:不能连累家人[泪]
0,一会儿里面娃的哭声更大更急迫了，把俺难受坏了 [泪]。终于等到小护士出来说完事了，赶快冲进去，看到这个小小的人儿躺在大大的诊床上，还在哇哇哭呢，特无助特伤心，刚长出几天的小睫毛上挂着泪珠，我的眼泪一下也掉下来了…  一个小娃一路长大要遇到的挑战还多着呢，当妈真不能如此脆弱啊！#狼宝宝#
1,在外婆家等待吃饭，时代诊所的员工聚餐[嘻嘻]    #美图秀秀iPhone版#
0,[衰][笑哈哈][笑哈哈][笑哈哈] //@三俗的好人:林朝英反手一个耳光，“你TM当我是二逼吗！”
1,今天18：30，我会带30多人去@乡里老菜馆 ，请餐厅做好准备工作。因为要看一些照片，时间可能会稍微晚点儿，22：30前结束[哈哈]
0,真是个好主意！ //@阳光的李晶jing:这主意不错:) // @时尚经典语录 :你是内行吧！叫我们怎么生活呀[泪] ……推荐关注  @笑死偶了
1,《中国经营报》汽车事业部招聘啦！详见长微博↓PS：本报社紧邻颐和园哦！[爱你]
0,看完，我只有泪奔了，再胖下去的话，我都快木有活下去di勇气了..... 我也励志，我也要减肥！不对，还不到肥的程度，我要塑型！塑型！... 马上就过年了，又到了吃吃喝喝的日子，想到这些我就头疼，我觉得我hold不住... 救救我吧。[悲伤][悲伤][泪]
0,[衰]//@跳舞的鱼28: 哦哦！@周飞0 @序序要健康 @侯飞凤 @丰子余
1,#新书上线#《鱼我所欲也》@萨巴蒂娜 鱼和熊掌，不可兼得就不可兼得吧，这一餐桌总要给鱼留个位子。 这个周末翻开本书，各种鱼类佳肴从此随想随做，既能让自己和家人大饱口福，还能在大宴宾客时赢来一阵令人艳羡的称赞之声，何乐而不为[鼓掌]？#微博互动入口#「转发微博抽出1人送新上线电子书任选1本」
1,在哪里？[哈哈]
1,好事[鼓掌]//@六堡茶业黄振杰: //@茶统天下:回复@小样彪悍:是的，如果能把喝酒改成喝茶，国八条就能发挥真正的作用了。@北京江荣生 你怎么看？ //@小样彪悍:回复@茶统天下:目前的年轻人对茶的认可度并不高，远低于酒、饮料、奶制品等饮品。如果能争取到这一群体，那么全面饮茶目标将会实现跨越。
0,回复@流云的影子:哎，事实证明，我滴智商确实不再适合从事脑力劳动了[泪][泪][泪] //@流云的影子:为啥叫杏仁麦片，不是用的开心果吗？why why why？[挖鼻屎]
0,//@黄茜: 命运是一条漫长的河流，我们人就如同水中的鱼，偶尔能跃出水面看看前路，却依然无法改变命运的走向，，，[泪]
1,[哈哈]一起加油
1,[哈哈][蜡烛]
1,hiahia~ 亲爱的@Nina小左 太久没碰面了。各种心里话，各种絮叨，各种话题各种想流泪。[泪][泪][泪][泪] 近期求各种约会，各种缠绵。[亲亲][亲亲][亲亲][亲亲]  我在这里: #老歌印象咖啡酒吧# http://t.cn/zOWUgFg
1,[哈哈][哈哈][哈哈]看??玩得??起? //@辰系:还好吧。。 //@请叫我阿肆阿肆: 其实我觉得三个好难吃 //@辰系: =-= //@Tu_hermana丶: 第二个和第三十一个是最爱 //@陆寻蓝Drarry:第一个我最喜欢！ //@你他?在逗我?: 最后一个是亮点！！ //@请把你的硅胶捡起来塞好: 第三个不科学，第九个怒排
1,//@魅惑小龙虾专卖: 这个好 赶快说 魅惑龙虾 热送到家[嘻嘻]馋它 //@讯音:@?食丶? //@颜文字君:转需！( ? ?ω?? )?//@风魔无下限: 我擦！还有这好东西！
1,[鼓掌][鼓掌] 西宁开唱！！//@蛮有味:很不错的声音
1,[可爱]//@心怡scarlettchou:早安![心]//@love映霓: 早安!把握当下就是最好的珍惜[爱你]!
0,喝潘果汁真美 //@刘春:  @任志强 你看看[怒]
1,可??:就是???奏，V587~！?徵?是冠?~！[哈哈][哈哈][哈哈][爱你][爱你][爱你]
0,我承认我不化妆的原因是我很懒[泪] 但是我不化妆也不至于那么吓人吧[哼] 我有勇气素颜出门 你有勇气吗[懒得理你]
0,嘿，你是看中我了还是我家的女主人呀？人家给你抛媚眼了，你都不理我[抓狂]
0,[抓狂][抓狂][抓狂]计划经济呀，我日你妹
0,我想，今晚是睡不着了。。。[泪]
0,[爱心传递] //@泽旺扎西:母亲啊母亲[心] //@玛吉阿米乐队-阿葜:伟大的母亲[泪][心][心] //@齐秦:母?！  //@淡Firefly: //@治愈系心理学: 超伟大的
0,晚了 //@媛宝糖:学中医或珠宝设计//@窗牵明月光: [衰]
0,@暴风轩少 //@性命海: 么，我刚装上，我估计我熟人都已经不玩了，妥妥的联通吧//@海盗小右: 咦看来你也是电信？[泪]//@性命海: 迅游跳转玩吧……//@海盗小右: 肯定是联通T T很多盆友在电信…555//@性命海: 右边在哪个服？晚上准备投奔去//@海盗小右: 右边乃现在有玩RO么？//@林慕枫MFLin: 这就是卡塔//
1,谢谢光顾[爱你]
0,[泪][泪][泪]//@张移律师:当死亡临近的时候，我们所关注的就会不同。重要的是，我们以为它很远，但我们无一人不是飞奔向它。//@小S虫虫:国内每六分钟出现一例癌症，真可怕 //@申江一姐:[鲜花]
1,喜欢就好。[可爱]
0,[晕]//@鲁振旺:花钱开销太大？自己有老公，在外面花钱给前奥运体操冠军肖钦，自己的钱不够就取骗，这个@肖钦 很熟悉啊，出来走两步吧，为什么那么愿意跟有妇之夫交往？还要花人家的钱//@潘沩: 狂毁三观[黑线][黑线] 里面的每个名字都那么熟
0,//@泳抱: [泪]
0,宝贝，加油！！！//@Tuan-Kay三少: //@_夏季De雨_: [泪][泪][泪] //@佟小佟_Dior:[泪][抱抱]
